DateTime,Active_power,Reactive_power,Voltage,Intensity,Sub_meter_1,Sub_meter_2,Sub_meter_3,Sub_meter_4
2007-7-6 04,11.4,4.21,241.52,0.88,0.0,0.0,0.0,183.0
2007-7-6 05,33.8,3.6,241.09,2.35,0.0,0.0,377.0,185.0
2007-7-6 06,28.31,4.14,240.91,2.04,0.0,6.0,281.0,181.0
2007-7-6 07,41.77,12.87,240.37,3.18,0.0,73.0,0.0,626.0
2007-7-6 08,55.5,11.21,240.33,3.95,0.0,68.0,590.0,264.0
2007-7-6 09,33.9,11.9,238.65,2.56,0.0,67.0,296.0,200.0
2007-7-6 10,11.79,5.26,238.11,0.92,0.0,19.0,0.0,171.0
2007-7-6 11,10.58,3.55,239.11,0.85,0.0,0.0,0.0,173.0
2007-7-6 12,10.81,3.59,240.0,0.83,0.0,0.0,0.0,176.0
2007-7-6 13,11.39,4.25,239.97,0.86,0.0,0.0,0.0,184.0
2007-7-6 14,13.7,7.71,240.6,1.09,0.0,43.0,0.0,188.0
2007-7-6 15,15.67,11.44,241.1,1.36,0.0,70.0,0.0,188.0
2007-7-6 16,15.56,11.53,241.54,1.36,0.0,67.0,0.0,189.0
2007-7-6 17,15.38,11.24,240.54,1.35,0.0,67.0,0.0,188.0
2007-7-6 18,68.06,10.27,240.49,4.9,0.0,4.0,669.0,459.0
2007-7-6 19,87.07,9.93,239.64,6.28,532.0,416.0,0.0,502.0
2007-7-6 20,153.4,19.27,238.03,11.03,1084.0,7.0,799.0,667.0
2007-7-6 21,256.33,18.06,239.11,18.04,461.0,1924.0,993.0,899.0
2007-7-6 22,92.8,10.41,241.09,6.6,508.0,513.0,0.0,529.0
2007-7-6 23,30.11,6.15,242.71,2.14,0.0,37.0,0.0,460.0
2007-7-7 00,151.41,8.22,240.8,10.58,0.0,946.0,352.0,1222.0
2007-7-7 01,151.55,14.5,240.39,10.65,0.0,1270.0,1062.0,194.0
2007-7-7 02,36.76,6.82,240.12,2.65,0.0,177.0,265.0,170.0
2007-7-7 03,12.04,4.01,241.65,0.9,0.0,36.0,0.0,166.0
2007-7-7 04,14.05,8.24,241.73,1.11,0.0,62.0,0.0,172.0
2007-7-7 05,14.62,9.76,242.38,1.24,0.0,56.0,0.0,183.0
2007-7-7 06,11.25,4.41,242.33,0.87,0.0,10.0,0.0,181.0
2007-7-7 07,81.27,6.47,239.38,5.73,0.0,35.0,880.0,441.0
2007-7-7 08,90.78,10.01,239.11,6.36,0.0,69.0,1051.0,400.0
2007-7-7 09,68.82,3.54,238.67,4.8,0.0,0.0,916.0,245.0
2007-7-7 10,12.27,1.68,239.29,0.92,0.0,0.0,0.0,201.0
2007-7-7 11,18.5,6.81,237.69,1.43,0.0,71.0,0.0,249.0
2007-7-7 12,18.87,7.54,237.77,1.41,0.0,10.0,0.0,302.0
2007-7-7 13,70.78,13.49,238.89,5.05,0.0,0.0,710.0,471.0
2007-7-7 14,88.16,17.3,239.33,6.21,0.0,59.0,1053.0,362.0
2007-7-7 15,31.44,11.87,239.25,2.37,0.0,29.0,238.0,260.0
2007-7-7 16,14.42,7.18,239.77,1.12,10.0,0.0,0.0,235.0
2007-7-7 17,50.06,10.23,240.76,3.61,461.0,39.0,0.0,335.0
2007-7-7 18,52.43,11.38,239.71,3.81,526.0,53.0,0.0,295.0
2007-7-7 19,33.91,13.08,240.74,2.55,0.0,0.0,152.0,411.0
2007-7-7 20,108.68,14.74,239.99,7.58,0.0,57.0,1059.0,695.0
2007-7-7 21,87.37,12.64,238.59,6.12,0.0,68.0,1046.0,342.0
2007-7-7 22,93.65,4.14,238.91,6.51,0.0,0.0,1049.0,511.0
2007-7-7 23,45.13,5.99,240.6,3.26,0.0,0.0,344.0,410.0
2007-7-8 00,22.41,10.34,240.01,1.7,0.0,63.0,0.0,311.0
2007-7-8 01,20.67,9.07,241.52,1.57,0.0,29.0,0.0,318.0
2007-7-8 02,63.53,5.83,241.94,4.42,0.0,0.0,348.0,711.0
2007-7-8 03,81.53,11.6,241.37,5.6,0.0,63.0,1070.0,225.0
2007-7-8 04,43.5,11.36,242.05,3.15,0.0,71.0,456.0,197.0
2007-7-8 05,16.5,12.02,243.37,1.41,0.0,54.0,0.0,216.0
2007-7-8 06,12.74,5.83,243.76,0.97,0.0,0.0,0.0,210.0
2007-7-8 07,12.95,5.97,243.06,1.0,0.0,7.0,0.0,210.0
2007-7-8 08,17.05,12.6,242.38,1.46,0.0,74.0,0.0,203.0
2007-7-8 09,13.25,5.11,240.58,1.02,0.0,2.0,0.0,222.0
2007-7-8 10,45.23,4.0,238.3,3.26,0.0,1.0,375.0,386.0
2007-7-8 11,95.35,8.17,237.17,6.8,8.0,312.0,772.0,499.0
2007-7-8 12,50.07,7.11,239.3,3.58,436.0,79.0,0.0,319.0
2007-7-8 13,47.43,5.54,239.71,3.42,497.0,0.0,0.0,296.0
2007-7-8 14,54.9,8.99,238.92,3.87,0.0,56.0,608.0,256.0
2007-7-8 15,16.58,9.02,241.02,1.33,0.0,38.0,0.0,242.0
2007-7-8 16,12.68,5.57,240.08,1.01,0.0,0.0,0.0,208.0
2007-7-8 17,125.88,9.05,236.7,9.08,0.0,965.0,688.0,445.0
2007-7-8 18,80.23,13.1,238.76,5.87,11.0,821.0,5.0,502.0
2007-7-8 19,41.18,9.49,239.24,3.02,407.0,66.0,0.0,217.0
2007-7-8 20,39.76,3.94,238.11,2.89,466.0,9.0,0.0,191.0
2007-7-8 21,15.47,8.72,240.13,1.26,0.0,48.0,0.0,211.0
2007-7-8 22,49.87,9.68,240.27,3.57,0.0,70.0,563.0,197.0
2007-7-8 23,110.33,4.82,240.39,7.65,0.0,3.0,392.0,1447.0
2007-7-9 00,94.93,4.21,241.62,6.53,0.0,0.0,990.0,595.0
2007-7-9 01,16.49,11.49,243.58,1.37,0.0,73.0,0.0,207.0
2007-7-9 02,13.47,6.67,242.08,1.06,0.0,15.0,0.0,210.0
2007-7-9 03,11.47,3.79,242.45,0.87,0.0,0.0,0.0,185.0
2007-7-9 04,15.51,9.28,241.55,1.26,0.0,45.0,0.0,215.0
2007-7-9 05,13.3,6.73,242.22,1.07,0.0,37.0,0.0,178.0
2007-7-9 06,13.0,5.85,244.13,1.01,0.0,0.0,0.0,214.0
2007-7-9 07,85.4,6.12,239.12,6.0,0.0,23.0,891.0,514.0
2007-7-9 08,72.98,9.9,238.16,5.16,0.0,60.0,895.0,266.0
2007-7-9 09,77.5,3.54,237.95,5.34,0.0,0.0,1041.0,248.0
2007-7-9 10,76.92,3.87,238.3,5.3,0.0,0.0,1044.0,244.0
2007-7-9 11,81.36,9.25,238.21,5.66,0.0,70.0,1043.0,242.0
2007-7-9 12,39.63,5.24,239.93,2.87,0.0,12.0,364.0,285.0
2007-7-9 13,19.24,6.89,239.47,1.45,0.0,0.0,0.0,320.0
2007-7-9 14,15.94,7.11,239.0,1.24,0.0,49.0,0.0,220.0
2007-7-9 15,16.24,7.61,240.5,1.26,0.0,37.0,0.0,235.0
2007-7-9 16,65.16,9.6,239.27,4.6,0.0,0.0,677.0,416.0
2007-7-9 17,14.55,5.17,240.64,1.14,0.0,19.0,0.0,229.0
2007-7-9 18,22.84,10.91,242.78,1.77,0.0,71.0,0.0,317.0
2007-7-9 19,28.79,3.31,242.17,2.08,0.0,0.0,0.0,481.0
2007-7-9 20,42.82,8.91,242.16,3.42,0.0,0.0,104.0,610.0
2007-7-9 21,70.86,9.88,240.79,4.98,0.0,64.0,534.0,590.0
2007-7-9 22,157.21,10.75,238.53,11.03,461.0,19.0,742.0,1395.0
2007-7-9 23,114.56,6.35,240.2,7.92,462.0,0.0,1061.0,389.0
2007-7-10 00,78.24,8.89,240.86,5.55,67.0,39.0,700.0,494.0
2007-7-10 01,18.53,7.97,240.43,1.53,0.0,43.0,0.0,263.0
2007-7-10 02,12.86,5.17,240.73,0.98,0.0,0.0,0.0,210.0
2007-7-10 03,13.42,6.19,241.18,1.04,0.0,12.0,0.0,203.0
2007-7-10 04,16.03,10.58,241.3,1.33,0.0,63.0,0.0,207.0
2007-7-10 05,12.6,4.84,241.2,0.94,0.0,0.0,0.0,209.0
2007-7-10 06,12.91,4.66,242.61,0.97,0.0,0.0,3.0,211.0
2007-7-10 07,116.69,11.15,238.26,8.21,0.0,70.0,1046.0,828.0
2007-7-10 08,76.24,5.14,240.27,5.26,0.0,7.0,1061.0,202.0
2007-7-10 09,24.58,4.28,239.29,1.79,0.0,0.0,216.0,195.0
2007-7-10 10,15.52,9.68,238.17,1.29,0.0,53.0,0.0,204.0
2007-7-10 11,12.44,5.56,238.34,0.99,0.0,22.0,0.0,181.0
2007-7-10 12,12.02,4.78,238.9,0.94,0.0,0.0,0.0,198.0
2007-7-10 13,13.65,7.29,238.62,1.12,0.0,38.0,0.0,192.0
2007-7-10 14,14.0,7.99,238.29,1.16,0.0,40.0,0.0,187.0
2007-7-10 15,40.87,4.11,238.83,2.87,0.0,0.0,486.0,197.0
2007-7-10 16,19.99,5.65,239.55,1.5,0.0,19.0,123.0,195.0
2007-7-10 17,15.4,10.41,240.66,1.3,0.0,61.0,0.0,192.0
2007-7-10 18,12.21,4.86,240.13,0.96,0.0,2.0,0.0,196.0
2007-7-10 19,41.31,4.0,238.27,3.14,0.0,334.0,0.0,356.0
2007-7-10 20,36.15,15.72,240.17,2.94,0.0,73.0,0.0,533.0
2007-7-10 21,74.57,5.11,241.3,5.45,0.0,111.0,214.0,919.0
2007-7-10 22,195.17,9.51,238.43,13.82,0.0,1153.0,782.0,1319.0
2007-7-10 23,22.9,12.73,243.8,1.79,0.0,87.0,0.0,296.0
2007-7-11 00,13.87,4.42,243.1,1.05,0.0,32.0,0.0,196.0
2007-7-11 01,12.41,4.68,241.87,0.96,0.0,13.0,0.0,198.0
2007-7-11 02,15.55,9.84,242.37,1.26,0.0,85.0,0.0,175.0
2007-7-11 03,12.33,4.9,242.59,0.95,0.0,18.0,0.0,188.0
2007-7-11 04,11.58,3.75,242.72,0.88,0.0,10.0,0.0,185.0
2007-7-11 05,35.33,8.98,242.6,2.57,0.0,73.0,334.0,181.0
2007-7-11 06,45.52,5.68,242.13,3.3,0.0,16.0,331.0,413.0
2007-7-11 07,54.88,4.63,241.02,3.84,1.0,0.0,583.0,333.0
2007-7-11 08,108.06,8.21,239.97,7.47,491.0,55.0,1058.0,202.0
2007-7-11 09,107.54,6.63,238.39,7.5,523.0,20.0,1045.0,209.0
2007-7-11 10,73.56,2.89,238.2,5.08,0.0,0.0,1043.0,189.0
2007-7-11 11,26.23,8.29,238.22,2.0,0.0,48.0,193.0,193.0
2007-7-11 12,13.23,6.8,239.27,1.06,0.0,27.0,0.0,194.0
2007-7-11 13,11.18,3.81,239.99,0.86,0.0,0.0,0.0,182.0
2007-7-11 14,14.45,8.07,239.83,1.18,0.0,41.0,0.0,200.0
2007-7-11 15,13.47,7.17,240.08,1.1,0.0,32.0,0.0,187.0
2007-7-11 16,11.51,4.15,242.18,0.9,0.0,0.0,0.0,190.0
2007-7-11 17,15.91,7.73,240.92,1.26,0.0,37.0,0.0,227.0
2007-7-11 18,34.14,7.66,240.31,2.52,0.0,37.0,326.0,199.0
2007-7-11 19,37.65,7.24,240.74,2.73,0.0,0.0,371.0,254.0
2007-7-11 20,13.69,7.4,242.68,1.09,0.0,34.0,0.0,195.0
2007-7-11 21,14.46,8.92,241.0,1.19,0.0,42.0,0.0,190.0
2007-7-11 22,12.26,4.93,241.43,0.94,0.0,0.0,0.0,202.0
2007-7-11 23,13.54,7.07,243.11,1.08,0.0,27.0,0.0,198.0
2007-7-12 00,30.71,9.56,242.17,2.28,0.0,48.0,137.0,331.0
2007-7-12 01,47.38,3.63,239.7,3.29,0.0,0.0,602.0,188.0
2007-7-12 02,13.64,7.07,241.13,1.1,0.0,21.0,0.0,204.0
2007-7-12 03,13.8,8.13,241.78,1.13,0.0,47.0,0.0,180.0
2007-7-12 04,11.73,4.41,241.35,0.92,0.0,0.0,0.0,193.0
2007-7-12 05,13.24,6.61,241.34,1.06,0.0,26.0,0.0,194.0
2007-7-12 06,14.32,8.63,240.39,1.2,0.0,44.0,0.0,193.0
2007-7-12 07,23.39,3.62,240.09,1.82,0.0,0.0,0.0,384.0
2007-7-12 08,70.0,6.32,239.94,4.87,0.0,27.0,834.0,303.0
2007-7-12 09,45.39,7.93,240.36,3.2,0.0,43.0,523.0,190.0
2007-7-12 10,10.97,3.58,239.48,0.86,0.0,0.0,0.0,179.0
2007-7-12 11,13.08,6.37,239.51,1.04,0.0,28.0,0.0,189.0
2007-7-12 12,14.21,8.7,241.25,1.18,0.0,45.0,0.0,186.0
2007-7-12 13,17.72,4.41,240.98,1.44,0.0,0.0,0.0,295.0
2007-7-12 14,12.56,5.57,240.36,0.98,0.0,26.0,0.0,187.0
2007-7-12 15,14.86,9.27,241.08,1.24,0.0,46.0,0.0,194.0
2007-7-12 16,11.65,4.32,240.84,0.89,0.0,0.0,0.0,191.0
2007-7-12 17,62.87,7.57,240.61,4.36,0.0,25.0,791.0,230.0
2007-7-12 18,52.69,14.62,241.49,3.81,0.0,48.0,487.0,345.0
2007-7-12 19,129.15,24.68,239.67,9.27,0.0,515.0,753.0,885.0
2007-7-12 20,122.99,20.21,239.66,8.94,459.0,361.0,482.0,747.0
2007-7-12 21,171.53,21.01,239.94,12.13,70.0,1191.0,587.0,1013.0
2007-7-12 22,124.39,7.08,240.56,8.63,500.0,1.0,1005.0,568.0
2007-7-12 23,27.33,5.81,244.65,1.98,0.0,8.0,218.0,230.0
2007-7-13 00,18.85,13.58,242.1,1.54,0.0,73.0,0.0,239.0
2007-7-13 01,13.01,4.33,240.87,0.97,0.0,1.0,0.0,221.0
2007-7-13 02,13.36,4.82,240.25,1.0,0.0,1.0,0.0,228.0
2007-7-13 03,18.38,12.56,240.67,1.51,0.0,74.0,0.0,239.0
2007-7-13 04,12.77,3.94,240.68,0.95,0.0,2.0,0.0,215.0
2007-7-13 05,13.17,4.55,240.56,0.98,0.0,0.0,0.0,226.0
2007-7-13 06,17.79,11.84,241.65,1.42,0.0,73.0,0.0,233.0
2007-7-13 07,104.22,6.2,239.4,7.35,0.0,4.0,1020.0,716.0
2007-7-13 08,89.55,6.71,239.74,6.2,0.0,0.0,1056.0,435.0
2007-7-13 09,79.56,10.76,239.41,5.53,0.0,69.0,1054.0,197.0
2007-7-13 10,46.74,5.25,238.64,3.27,0.0,7.0,573.0,200.0
2007-7-13 11,12.68,5.24,240.04,0.98,0.0,0.0,0.0,212.0
2007-7-13 12,17.04,11.72,240.57,1.43,0.0,66.0,0.0,223.0
2007-7-13 13,12.28,5.59,240.53,0.97,0.0,14.0,0.0,186.0
2007-7-13 14,13.65,6.28,240.65,1.1,0.0,0.0,0.0,224.0
2007-7-13 15,16.45,11.02,240.28,1.37,0.0,60.0,0.0,217.0
2007-7-13 16,15.05,6.6,241.02,1.18,0.0,20.0,0.0,233.0
2007-7-13 17,12.56,5.06,240.6,0.99,0.0,0.0,0.0,204.0
2007-7-13 18,25.77,15.67,240.8,2.2,0.0,55.0,0.0,374.0
2007-7-13 19,72.06,19.53,241.02,5.4,0.0,29.0,505.0,667.0
2007-7-13 20,49.04,14.6,242.43,3.65,0.0,0.0,219.0,599.0
2007-7-13 21,29.73,8.74,242.9,2.35,0.0,48.0,0.0,448.0
2007-7-13 22,54.95,8.1,242.31,3.95,0.0,37.0,0.0,879.0
2007-7-13 23,35.73,4.0,243.41,2.54,0.0,0.0,0.0,599.0
2007-7-14 00,66.58,8.26,242.62,4.6,0.0,38.0,653.0,425.0
2007-7-14 01,16.39,9.61,241.4,1.31,0.0,45.0,0.0,230.0
2007-7-14 02,11.38,4.39,240.54,0.9,0.0,0.0,0.0,199.0
2007-7-14 03,13.36,7.26,240.69,1.09,0.0,32.0,0.0,189.0
2007-7-14 04,13.87,8.6,240.84,1.13,0.0,51.0,0.0,179.0
2007-7-14 05,11.0,3.88,241.52,0.86,0.0,0.0,0.0,190.0
2007-7-14 06,13.25,7.08,241.76,1.07,0.0,26.0,0.0,202.0
2007-7-14 07,28.66,9.41,239.93,2.13,0.0,59.0,230.0,185.0
2007-7-14 08,37.24,4.12,239.75,2.66,0.0,0.0,433.0,195.0
2007-7-14 09,47.18,5.42,241.97,3.46,0.0,15.0,237.0,534.0
2007-7-14 10,107.48,12.14,241.12,7.48,433.0,68.0,1068.0,218.0
2007-7-14 11,108.72,5.91,241.09,7.53,476.0,0.0,1067.0,271.0
2007-7-14 12,28.15,8.34,242.73,2.06,0.0,9.0,233.0,221.0
2007-7-14 13,23.12,18.84,243.82,2.0,0.0,73.0,0.0,314.0
2007-7-14 14,98.52,11.87,242.0,7.11,310.0,854.0,0.0,476.0
2007-7-14 15,47.43,7.78,242.56,3.5,420.0,40.0,0.0,333.0
2007-7-14 16,79.78,14.65,241.26,5.71,0.0,424.0,571.0,335.0
2007-7-14 17,35.0,11.06,240.25,2.73,0.0,58.0,0.0,531.0
2007-7-14 18,55.23,6.81,240.59,3.86,0.0,0.0,67.0,849.0
2007-7-14 19,225.11,31.57,237.75,16.01,1786.0,70.0,914.0,982.0
2007-7-14 20,55.96,23.34,242.6,4.28,349.0,17.0,0.0,577.0
2007-7-14 21,42.45,7.58,242.87,3.1,1.0,0.0,151.0,553.0
2007-7-14 22,98.72,17.72,240.07,7.0,0.0,66.0,980.0,603.0
2007-7-14 23,23.59,12.79,241.28,1.88,0.0,23.0,0.0,372.0
2007-7-15 00,15.09,7.56,241.82,1.19,0.0,0.0,0.0,253.0
2007-7-15 01,18.24,12.57,242.27,1.49,0.0,59.0,0.0,248.0
2007-7-15 02,16.46,10.0,241.45,1.33,0.0,34.0,0.0,241.0
2007-7-15 03,14.28,6.47,242.36,1.11,0.0,0.0,0.0,237.0
2007-7-15 04,17.34,10.72,240.37,1.39,0.0,46.0,0.0,246.0
2007-7-15 05,16.11,9.7,240.9,1.3,0.0,44.0,0.0,227.0
2007-7-15 06,14.53,6.61,242.14,1.12,0.0,0.0,0.0,241.0
2007-7-15 07,47.3,8.29,239.82,3.39,0.0,36.0,520.0,235.0
2007-7-15 08,35.73,12.03,240.58,2.75,0.0,52.0,0.0,548.0
2007-7-15 09,17.43,6.16,241.76,1.35,0.0,0.0,0.0,296.0
2007-7-15 10,21.68,9.36,241.17,1.76,0.0,28.0,0.0,332.0
2007-7-15 11,19.51,11.62,239.18,1.62,0.0,64.0,0.0,259.0
2007-7-15 12,28.94,6.1,238.58,2.08,0.0,0.0,117.0,370.0
2007-7-15 13,57.64,13.41,238.7,4.22,0.0,16.0,626.0,319.0
2007-7-15 14,89.67,14.17,238.92,6.36,383.0,71.0,744.0,301.0
2007-7-15 15,65.83,15.36,240.35,4.82,479.0,5.0,246.0,366.0
2007-7-15 16,44.87,20.39,241.25,3.64,0.0,237.0,0.0,515.0
2007-7-15 17,35.0,11.06,240.25,2.73,0.0,58.0,0.0,531.0
2007-7-15 18,52.38,8.19,240.54,3.68,0.0,24.0,67.0,777.0
2007-7-15 19,56.72,11.99,239.97,4.19,111.0,7.0,139.0,692.0
2007-7-15 20,57.02,17.41,241.82,4.21,0.0,67.0,167.0,719.0
2007-7-15 21,109.15,11.93,240.38,7.63,0.0,31.0,1061.0,729.0
2007-7-15 22,109.23,5.35,238.96,7.56,0.0,0.0,1048.0,774.0
2007-7-15 23,81.57,11.64,239.8,5.67,0.0,55.0,1056.0,253.0
2007-7-16 00,29.73,9.42,241.13,2.18,0.0,39.0,234.0,222.0
2007-7-16 01,14.5,7.22,242.27,1.13,0.0,0.0,0.0,237.0
2007-7-16 02,15.89,9.33,241.02,1.28,0.0,47.0,0.0,213.0
2007-7-16 03,16.89,11.16,241.01,1.39,0.0,49.0,0.0,234.0
2007-7-16 04,13.04,5.26,241.29,1.0,0.0,0.0,0.0,207.0
2007-7-16 05,16.04,9.46,241.92,1.27,0.0,36.0,0.0,224.0
2007-7-16 06,27.1,11.05,241.77,2.16,0.0,60.0,0.0,397.0
2007-7-16 07,82.5,5.88,238.52,5.81,0.0,0.0,950.0,424.0
2007-7-16 08,75.52,7.52,232.08,5.38,0.0,24.0,990.0,249.0
2007-7-16 09,21.59,10.75,232.99,1.74,0.0,66.0,74.0,222.0
2007-7-16 10,13.97,5.26,231.59,1.11,0.0,0.0,0.0,236.0
2007-7-16 11,14.8,6.52,232.67,1.18,0.0,19.0,0.0,231.0
2007-7-16 12,19.73,11.77,233.02,1.64,0.0,69.0,0.0,260.0
2007-7-16 13,42.97,11.34,233.44,3.25,375.0,4.0,0.0,344.0
2007-7-16 14,41.66,5.46,233.58,3.11,455.0,13.0,28.0,198.0
2007-7-16 15,48.22,11.72,234.27,3.55,0.0,71.0,520.0,215.0
2007-7-16 16,12.33,5.49,235.14,0.98,0.0,8.0,0.0,200.0
2007-7-16 17,23.91,5.95,236.48,1.84,0.0,5.0,0.0,398.0
2007-7-16 18,42.01,15.58,236.35,3.28,0.0,73.0,0.0,625.0
2007-7-16 19,54.61,24.37,235.2,4.26,0.0,18.0,0.0,892.0
2007-7-16 20,74.33,14.38,235.4,5.29,0.0,0.0,603.0,633.0
2007-7-16 21,45.99,13.64,235.37,3.35,0.0,67.0,0.0,701.0
2007-7-16 22,78.62,8.95,233.34,5.64,0.0,27.0,637.0,648.0
2007-7-16 23,27.72,6.48,236.33,2.03,0.0,0.0,140.0,320.0
2007-7-17 00,15.45,9.67,236.27,1.24,0.0,57.0,0.0,202.0
2007-7-17 01,14.58,8.58,234.65,1.17,0.0,35.0,0.0,209.0
2007-7-17 02,11.89,4.44,235.47,0.91,0.0,0.0,0.0,203.0
2007-7-17 03,15.55,9.73,235.62,1.3,0.0,47.0,0.0,215.0
2007-7-17 04,14.02,8.01,235.24,1.14,0.0,37.0,0.0,196.0
2007-7-17 05,12.33,5.12,235.47,0.94,0.0,0.0,0.0,207.0
2007-7-17 06,27.48,7.97,236.95,2.16,0.0,47.0,0.0,416.0
2007-7-17 07,57.41,8.04,232.75,4.24,12.0,39.0,429.0,480.0
2007-7-17 08,120.89,3.66,231.64,8.7,836.0,0.0,988.0,191.0
2007-7-17 09,44.88,8.25,232.48,3.33,0.0,42.0,499.0,213.0
2007-7-17 10,13.82,7.55,232.18,1.12,0.0,40.0,0.0,192.0
2007-7-17 11,12.06,4.46,231.89,0.93,0.0,0.0,0.0,207.0
2007-7-17 12,14.02,7.5,231.89,1.17,0.0,43.0,0.0,195.0
2007-7-17 13,14.51,8.5,232.84,1.17,0.0,45.0,0.0,199.0
2007-7-17 14,11.69,4.1,233.21,0.89,0.0,0.0,0.0,199.0
2007-7-17 15,14.08,7.48,234.22,1.16,0.0,37.0,0.0,204.0
2007-7-17 16,15.02,9.36,236.13,1.23,0.0,49.0,0.0,202.0
2007-7-17 17,11.72,4.55,235.43,0.92,0.0,0.0,0.0,198.0
2007-7-17 18,55.95,7.41,235.12,4.05,0.0,34.0,583.0,312.0
2007-7-17 19,32.06,9.03,235.62,2.63,0.0,54.0,49.0,433.0
2007-7-17 20,39.75,7.76,236.25,3.16,0.0,0.0,0.0,663.0
2007-7-17 21,58.39,8.08,237.37,4.35,0.0,31.0,329.0,620.0
2007-7-17 22,77.85,11.1,236.41,5.61,0.0,57.0,458.0,783.0
2007-7-17 23,14.22,5.73,238.69,1.11,0.0,0.0,0.0,243.0
2007-7-18 00,13.39,6.41,236.36,1.05,0.0,26.0,0.0,201.0
2007-7-18 01,14.79,9.35,234.72,1.23,0.0,61.0,0.0,195.0
2007-7-18 02,11.73,4.42,234.8,0.95,0.0,0.0,0.0,201.0
2007-7-18 03,12.23,4.87,235.12,0.96,0.0,22.0,0.0,177.0
2007-7-18 04,15.16,9.66,234.75,1.26,0.0,59.0,0.0,197.0
2007-7-18 05,10.74,2.99,234.55,0.86,0.0,0.0,0.0,179.0
2007-7-18 06,37.48,6.02,234.68,2.88,0.0,25.0,140.0,460.0
2007-7-18 07,115.9,10.44,232.06,8.33,0.0,57.0,991.0,888.0
2007-7-18 08,126.71,3.5,229.38,9.23,468.0,0.0,968.0,677.0
2007-7-18 09,97.56,6.63,228.19,7.11,441.0,25.0,959.0,203.0
2007-7-18 10,70.78,7.61,225.83,5.19,0.0,56.0,939.0,181.0
2007-7-18 11,12.34,4.03,226.59,1.01,0.0,0.0,17.0,194.0
2007-7-18 12,12.97,5.58,226.9,1.05,0.0,27.0,0.0,196.0
2007-7-18 13,14.57,8.48,226.98,1.21,0.0,55.0,0.0,193.0
2007-7-18 14,11.43,3.61,226.27,0.92,0.0,0.0,0.0,194.0
2007-7-18 15,12.87,5.54,226.87,1.04,0.0,28.0,0.0,188.0
2007-7-18 16,15.08,8.75,227.28,1.23,0.0,57.0,0.0,199.0
2007-7-18 17,14.01,3.68,229.02,1.12,0.0,0.0,0.0,240.0
2007-7-18 18,23.15,7.42,229.4,1.92,0.0,28.0,0.0,356.0
2007-7-18 19,52.85,10.09,230.48,3.92,0.0,58.0,614.0,210.0
2007-7-18 20,11.98,4.47,234.59,0.91,0.0,0.0,0.0,206.0
2007-7-18 21,13.85,7.53,235.31,1.13,0.0,26.0,0.0,209.0
2007-7-18 22,23.33,10.79,231.94,1.85,0.0,61.0,0.0,335.0
2007-7-18 23,12.18,4.62,234.05,0.92,0.0,0.0,0.0,206.0
2007-7-19 00,12.99,6.2,234.05,1.08,0.0,23.0,0.0,198.0
2007-7-19 01,15.39,9.96,233.63,1.27,0.0,62.0,0.0,193.0
2007-7-19 02,11.78,4.58,234.38,0.93,0.0,0.0,0.0,202.0
2007-7-19 03,12.71,5.82,234.57,1.02,0.0,22.0,0.0,192.0
2007-7-19 04,15.66,10.29,234.32,1.28,0.0,61.0,0.0,201.0
2007-7-19 05,36.26,4.29,233.97,2.62,0.0,0.0,403.0,210.0
2007-7-19 06,65.6,8.27,234.6,4.8,0.0,25.0,367.0,704.0
2007-7-19 07,41.13,11.11,232.86,3.09,0.0,63.0,289.0,339.0
2007-7-19 08,53.75,3.72,230.35,3.88,0.0,0.0,707.0,187.0
2007-7-19 09,12.88,5.7,228.93,1.07,0.0,19.0,0.0,200.0
2007-7-19 10,15.44,10.24,234.11,1.27,0.0,68.0,0.0,187.0
2007-7-19 11,11.94,4.74,232.76,0.93,0.0,0.0,0.0,204.0
2007-7-19 12,11.97,4.95,232.68,0.98,0.0,14.0,0.0,191.0
2007-7-19 13,16.22,11.13,233.09,1.36,0.0,71.0,0.0,199.0
2007-7-19 14,11.29,4.37,234.36,0.92,0.0,2.0,0.0,194.0
2007-7-19 15,12.87,5.98,235.26,1.01,0.0,11.0,0.0,208.0
2007-7-19 16,15.65,10.7,235.92,1.28,0.0,72.0,0.0,184.0
2007-7-19 17,22.76,5.57,236.57,1.68,0.0,5.0,135.0,244.0
2007-7-19 18,50.44,4.89,234.79,3.68,0.0,9.0,520.0,316.0
2007-7-19 19,41.46,22.87,235.75,3.43,0.0,72.0,93.0,526.0
2007-7-19 20,90.3,6.41,236.31,6.49,561.0,8.0,616.0,318.0
2007-7-19 21,47.86,6.2,235.68,3.48,507.0,8.0,0.0,286.0
2007-7-19 22,20.36,10.33,235.76,1.6,0.0,72.0,0.0,274.0
2007-7-19 23,31.17,8.68,237.58,2.3,0.0,16.0,0.0,505.0
2007-7-20 00,12.62,4.62,237.45,0.94,0.0,0.0,0.0,215.0
2007-7-20 01,16.85,12.2,237.31,1.43,0.0,69.0,0.0,213.0
2007-7-20 02,12.88,6.46,235.77,1.01,0.0,21.0,0.0,197.0
2007-7-20 03,11.92,4.73,236.1,0.89,0.0,0.0,0.0,203.0
2007-7-20 04,15.76,10.47,236.09,1.31,0.0,66.0,0.0,198.0
2007-7-20 05,52.32,6.44,235.27,3.74,0.0,27.0,650.0,199.0
2007-7-20 06,11.8,4.69,236.17,0.92,0.0,0.0,0.0,201.0
